1	И	_	_	_	_	_	_	_	@pn1988m-words1#@pn1988m#00:06:10.000#00:06:10.404
835	эти	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:10:58.934#00:10:59.278
836	кадры	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:10:59.278#00:10:59.622
837	/	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:10:59.622#00:10:59.966
838	вот	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:10:59.966#00:11:00.310
839	Павликовский	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:00.310#00:11:00.654
840	собирается	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:00.654#00:11:00.998
841	сейчас	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:00.998#00:11:01.342
842	экранизовать	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:01.342#00:11:01.686
843	экранизировать	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:01.686#00:11:02.030
844	роман	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:02.030#00:11:02.374
845	Карерры	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:02.374#00:11:02.718
846	Лимонов	_	_	_	_	_	_	_	@pn1988m-words6#@pn1988m#00:11:02.718#00:11:03.111
847	то	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:03.055#00:11:03.505
848	есть	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:03.505#00:11:03.955
849	вы	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:03.955#00:11:04.405
850	понимаете	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:04.405#00:11:04.855
851	какой	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:04.855#00:11:05.305
852	это	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:05.305#00:11:05.755
853	/	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:05.755#00:11:06.205
854	это	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:06.205#00:11:06.655
855	не	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:06.655#00:11:07.105
856	кроссовер	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:07.105#00:11:07.555
857	это	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:07.555#00:11:08.005
858	кроссовер	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:08.005#00:11:08.455
859	в	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:08.455#00:11:08.905
860	кроссовере	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:08.905#00:11:09.355
861	это	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:09.355#00:11:09.805
862	очень	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:09.805#00:11:10.255
863	вот	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:10.255#00:11:10.705
864	интересно	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:10.705#00:11:11.155
865	/	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:11.155#00:11:11.605
866	значит	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:11.605#00:11:12.055
867	/	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:12.055#00:11:12.505
868	эээ	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:12.505#00:11:12.955
869	кроме	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:12.955#00:11:13.405
870	Югославии	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:13.405#00:11:13.855
871	случается	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:13.855#00:11:14.305
872	еще	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:14.305#00:11:14.755
873	ааа	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:14.755#00:11:15.205
874	/	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:15.205#00:11:15.655
875	Грузино-абхазский	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:15.655#00:11:16.105
876	конфликт	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:16.105#00:11:16.555
877	/	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:16.555#00:11:17.005
878	Предднестровский	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:17.005#00:11:17.455
879	конфликт	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:17.455#00:11:17.905
880	иии	_	_	_	_	_	_	_	@pn1988m-words7#@pn1988m#00:11:17.905#00:11:18.361
881	то	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:18.388#00:11:18.744
882	есть	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:18.744#00:11:19.100
883	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:19.100#00:11:19.456
884	Лимонову	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:19.456#00:11:19.812
885	становится	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:19.812#00:11:20.168
886	просто	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:20.168#00:11:20.524
887	очевидно	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:20.524#00:11:20.880
888	что	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:20.880#00:11:21.236
889	вообще	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:21.236#00:11:21.592
890	произойдет	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:21.592#00:11:21.948
891	со	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:21.948#00:11:22.304
892	страной	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:22.304#00:11:22.660
893	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:22.660#00:11:23.016
894	если	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:23.016#00:11:23.372
895	вот	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:23.372#00:11:23.728
896	это	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:23.728#00:11:24.084
897	развал	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:24.084#00:11:24.440
898	продолжится	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:24.440#00:11:24.796
899	да	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:24.796#00:11:25.152
900	это	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:25.152#00:11:25.508
901	не	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:25.508#00:11:25.864
902	будет	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:25.864#00:11:26.220
903	просто	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:26.220#00:11:26.576
904	мирный	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:26.576#00:11:26.932
905	какой-то	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:26.932#00:11:27.288
906	развод	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:27.288#00:11:27.644
907	республик	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:27.644#00:11:28.000
908	да	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:28.000#00:11:28.356
909	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:28.356#00:11:28.712
910	то	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:28.712#00:11:29.068
911	есть	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:29.068#00:11:29.424
912	везде	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:29.424#00:11:29.780
913	будут	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:29.780#00:11:30.136
914	гражданские	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:30.136#00:11:30.492
915	войны	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:30.492#00:11:30.848
916	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:30.848#00:11:31.204
917	он	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:31.204#00:11:31.560
918	даже	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:31.560#00:11:31.916
919	пишет	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:31.916#00:11:32.272
920	в	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:32.272#00:11:32.628
921	одном	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:32.628#00:11:32.984
922	из	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:32.984#00:11:33.340
923	своих	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:33.340#00:11:33.696
924	эссе	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:33.696#00:11:34.052
925	что	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:34.052#00:11:34.408
926	национализмы	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:34.408#00:11:34.764
927	национализмы	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:34.764#00:11:35.120
928	малых	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:35.120#00:11:35.476
929	народов	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:35.476#00:11:35.832
930	с	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:35.832#00:11:36.188
931	его	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:36.188#00:11:36.544
932	точки	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:36.544#00:11:36.900
933	зрения	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:36.900#00:11:37.256
934	это	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:37.256#00:11:37.612
935	самое	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:37.612#00:11:37.968
936	страшное	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:37.968#00:11:38.324
937	что	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:38.324#00:11:38.680
938	может	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:38.680#00:11:39.036
939	произойти	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:39.036#00:11:39.392
940	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:39.392#00:11:39.748
941	потму	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:39.748#00:11:40.104
942	что	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:40.104#00:11:40.460
943	они	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:40.460#00:11:40.816
944	несут	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:40.816#00:11:41.172
945	кровь	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:41.172#00:11:41.528
946	разруху	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:41.528#00:11:41.884
947	войну	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:41.884#00:11:42.240
948	и	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:42.240#00:11:42.596
949	от	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:42.596#00:11:42.952
950	это	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:42.952#00:11:43.308
951	так	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:43.308#00:11:43.664
952	иначе	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:43.664#00:11:44.020
953	проговаривает	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:44.020#00:11:44.376
954	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:44.376#00:11:44.732
955	и	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:44.732#00:11:45.088
956	он	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:45.088#00:11:45.444
957	начинает	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:45.444#00:11:45.800
958	пытаться	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:45.800#00:11:46.156
959	заниматься	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:46.156#00:11:46.512
960	политикой	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:46.512#00:11:46.868
961	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:46.868#00:11:47.224
962	у	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:47.224#00:11:47.580
963	него	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:47.580#00:11:47.936
964	не	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:47.936#00:11:48.292
965	все	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:48.292#00:11:48.648
966	получается	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:48.648#00:11:49.004
967	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:49.004#00:11:49.360
968	в	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:49.360#00:11:49.716
969	девяносто	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:49.716#00:11:50.072
970	третьем	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:50.072#00:11:50.428
971	он	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:50.428#00:11:50.784
972	конечно	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:50.784#00:11:51.140
973	активно	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:51.140#00:11:51.496
974	э	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:51.496#00:11:51.852
975	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:51.852#00:11:52.208
976	участвует	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:52.208#00:11:52.564
977	в	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:52.564#00:11:52.920
978	событиях	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:52.920#00:11:53.276
979	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:53.276#00:11:53.632
980	э	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:53.632#00:11:53.988
981	у	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:53.988#00:11:54.344
982	Верховного	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:54.344#00:11:54.700
983	совета	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:54.700#00:11:55.056
984	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:55.056#00:11:55.412
985	туда	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:55.412#00:11:55.768
986	ходит	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:55.768#00:11:56.124
987	он	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:56.124#00:11:56.480
988	живвет	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:56.480#00:11:56.836
989	тогда	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:56.836#00:11:57.192
990	на	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:57.192#00:11:57.548
991	Арбате	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:57.548#00:11:57.904
992	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:57.904#00:11:58.260
993	в	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:58.260#00:11:58.616
994	квартире	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:58.616#00:11:58.972
995	у	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:58.972#00:11:59.328
996	своего	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:59.328#00:11:59.684
997	не	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:11:59.684#00:12:00.040
998	на	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:00.040#00:12:00.396
999	долгий	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:00.396#00:12:00.752
1000	момент	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:00.752#00:12:01.108
1001	соратника	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:01.108#00:12:01.464
1002	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:01.464#00:12:01.820
1003	Ярослава	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:01.820#00:12:02.176
1004	Могутина	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:02.176#00:12:02.532
1005	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:02.532#00:12:02.888
1006	то	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:02.888#00:12:03.244
1007	есть	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:03.244#00:12:03.600
1008	сам	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:03.600#00:12:03.956
1009	Могутин	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:03.956#00:12:04.312
1010	сейчас	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:04.312#00:12:04.668
1011	замечательный	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:04.668#00:12:05.024
1012	американский	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:05.024#00:12:05.380
1013	квир-художник	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:05.380#00:12:05.736
1014	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:05.736#00:12:06.092
1015	и	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:06.092#00:12:06.448
1016	очень	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:06.448#00:12:06.804
1017	хороший	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:06.804#00:12:07.160
1018	русский	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:07.160#00:12:07.516
1019	поэт	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:07.516#00:12:07.872
1020	прям	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:07.872#00:12:08.228
1021	очень	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:08.228#00:12:08.584
1022	хороший	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:08.584#00:12:08.940
1023	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:08.940#00:12:09.296
1024	я	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:09.296#00:12:09.652
1025	советую	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:09.652#00:12:10.008
1026	почитать	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:10.008#00:12:10.364
1027	у	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:10.364#00:12:10.720
1028	него	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:10.720#00:12:11.076
1029	есть	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:11.076#00:12:11.432
1030	два	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:11.432#00:12:11.788
1031	великих	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:11.788#00:12:12.144
1032	стихотворения	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:12.144#00:12:12.500
1033	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:12.500#00:12:12.856
1034	одно	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:12.856#00:12:13.212
1035	называется	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:13.212#00:12:13.568
1036	свастика	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:13.568#00:12:13.924
1037	другое	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:13.924#00:12:14.280
1038	называется	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:14.280#00:12:14.636
1039	моя	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:14.636#00:12:14.992
1040	жизнь	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:14.992#00:12:15.348
1041	моя	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:15.348#00:12:15.704
1042	борьба	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:15.704#00:12:16.060
1043	/	_	_	_	_	_	_	_	@pn1988m-words8#@pn1988m#00:12:16.060#00:12:16.510
